package,DI,TI,PY,SO,AU,AU_UN,AU1_CO
bibliometrix,10.1016/j.ces.2019.02.007,QUANTITATIVE VISUALIZATION OF FLUID MIXING IN SLUG FLOW FOR ARBITRARY WALL-SHAPED MICROCHANNEL USING SHANNON ENTROPY,2019,CHEMICAL ENGINEERING SCIENCE,KIHARA T;OBATA H;HIRANO H,OKAYAMA UNIV SCI;OKAYAMA UNIV SCI,JAPAN
bibliometrix,10.1016/j.ces.2019.02.003,FRIEDMAN METHOD KINETIC ANALYSIS OF CAO-BASED SORBENT FOR HIGH-TEMPERATURE THERMOCHEMICAL ENERGY STORAGE,2019,CHEMICAL ENGINEERING SCIENCE,FEDUNIK-HOFMAN L;BAYON A;HINKLEY J;LIPINSKI W;DONNE SW,UNIV NEWCASTLE;VICTORIA UNIV WELLINGTON;AUSTRALIAN NATL UNIV,AUSTRALIA
bibliometrix,10.1016/j.ces.2019.01.053,DYNAMICS AND FORMATION OF ALTERNATING DROPLETS UNDER MAGNETIC FIELD AT A T-JUNCTION,2019,CHEMICAL ENGINEERING SCIENCE,LIANG D;MA R;FU TT;ZHU CY;WANG K;MA YG;LUO GS,TIANJIN UNIV;TSINGHUA UNIV,CHINA
bibliometrix,10.1016/j.ces.2019.02.016,EXTENDING THE EMMS-BUBBLING MODEL TO FLUIDIZATION OF BINARY PARTICLE MIXTURE: PARAMETER ANALYSIS AND MODEL VALIDATION,2019,CHEMICAL ENGINEERING SCIENCE,AHMAD N;TONG Y;LU BN;WANG W,INST PROC ENGN;UNIV CHINESE ACAD SCI;DALIAN NATL LAB CLEAN ENERGY,CHINA
bibliometrix,10.1016/j.ces.2019.02.002,DYNAMIC MEASUREMENTS OF DRAINAGE CAPILLARY PRESSURE CURVES IN CARBONATE ROCKS,2019,CHEMICAL ENGINEERING SCIENCE,HEJAZI SAH;SHAH S;PINI R,IMPERIAL COLL LONDON;IMPERIAL COLL LONDON,UNITED KINGDOM
bibliometrix,10.1016/j.ces.2019.01.059,DEVELOPMENT AND PERFORMANCE EVALUATION OF A DIRECT AMMONIA FUEL CELL STACK,2019,CHEMICAL ENGINEERING SCIENCE,SIDDIQUI O;DINCER I,UNIV ONTARIO INST TECHNOL,CANADA
bibliometrix,10.1016/j.ces.2019.01.048,FLUIDIZATION IN SMALL-SCALE GAS-SOLID 3D-PRINTED FLUIDIZED BEDS,2019,CHEMICAL ENGINEERING SCIENCE,MCDONOUGH JR;LAW R;REAY DA;ZIVKOVIC V,NEWCASTLE UNIV,UNITED KINGDOM
bibliometrix,10.1016/j.ces.2019.01.061,POSITRON EMISSION PARTICLE TRACKING AND CFD INVESTIGATION OF HYDROCYCLONES ACTING ON LIQUIDS OF VARYING VISCOSITY,2019,CHEMICAL ENGINEERING SCIENCE,HOFFMANN AC;SKORPEN A;CHANG YF,UNIV BERGEN,NORWAY
bibliometrix,10.1016/j.ces.2019.01.054,SOLID RESIDENCE TIME DISTRIBUTION IN A CROSS-FLOW DENSE FLUIDIZED BED WITH BAFFLES,2019,CHEMICAL ENGINEERING SCIENCE,HUA LN;ZHAO H;LI J;ZHU QS;WANG JW,INST PROC ENGN;UNIV CHINESE ACAD SCI,CHINA
bibliometrix,10.1016/j.vaccine.2019.04.092,VISCERAL LEISHMANIASIS: AN OVERVIEW OF VACCINE ADJUVANTS AND THEIR APPLICATIONS,2019,VACCINE,RATNAPRIYA S;KEERTI;SAHASRABUDDHE AA;DUBE A,CENT DRUG RES INST;CENT DRUG RES INST,INDIA
bibliometrix,10.1016/j.vaccine.2019.04.029,VACCINE PROCUREMENT IN THE MIDDLE EAST AND NORTH AFRICA REGION: CHALLENGES AND WAYS OF IMPROVING PROGRAM EFFICIENCY AND FISCAL SPACE,2019,VACCINE,KADDAR M;SAXENIAN H;SENOUCI K;MOHSNI E;SADR-AZODI N,,JORDAN
bibliometrix,10.1016/j.vaccine.2019.05.011,INCORPORATION OF RG1 EPITOPE INTO HPV16L1-VLP DOES NOT COMPROMISE L1-SPECIFIC IMMUNITY,2019,VACCINE,SCHELLENBACHER C;HUBER B;SKOLL M;SHAFTI-KERAMAT S;RODEN RBS;KIRNBAUER R,MED UNIV VIENNA MUW;JOHNS HOPKINS UNIV,AUSTRIA
bibliometrix,10.1016/j.vaccine.2019.05.014,"VACCINE-ASSOCIATED RABIES IN RED FOX, HUNGARY",2019,VACCINE,FORRO B;MARTON S;KECSKEMETI S;HORNYAK A;BANYAI K,INST VET MED RES;NATL FOOD CHAIN SAFETY OFF;NATL FOOD CHAIN SAFETY OFF,HUNGARY
bibliometrix,10.1016/j.vaccine.2019.05.022,"SAPM MUTATION TO IMPROVE THE BCG VACCINE: GENOMIC, TRANSCRIPTOMIC AND PRECLINICAL SAFETY CHARACTERIZATION",2019,VACCINE,FESTJENS N;VANDEWALLE K;HOUTHUYS E;PLETS E;VANDERSCHAEGHE D;BORGERS K;VAN HECKE A;TIELS P;CALLEWAERT N,UNIV GHENT;UNIV GHENT;,BELGIUM
bibliometrix,10.1016/j.vaccine.2019.05.024,TUMOR-ASSOCIATED ANTIGENS IDENTIFIED EARLY IN MOUSE MAMMARY TUMOR DEVELOPMENT CAN BE EFFECTIVE VACCINE TARGETS,2019,VACCINE,STANTON SE;GAD E;CORULLI LR;LU HL;DISIS ML,UNIV WASHINGTON,USA
bibliometrix,10.1016/j.vaccine.2019.05.025,"EFFECT ON MENINGOCOCCAL SEROGROUP W IMMUNOGENICITY WHEN TDAP WAS ADMINISTERED PRIOR, CONCURRENT OR SUBSEQUENT TO THE QUADRIVALENT (ACWY) MENINGOCOCCAL CRM197-CONJUGATE VACCINE IN ADULT HAJJ PILGRIMS: A RANDOMISED CONTROLLED TRIAL",2019,VACCINE,TASHANI M;BADANDAH A;ALFELALI M;BARASHEED O;ALQAHTANI AS;HERON L;WONG M;LOUTH J;RASHID H;BORROW R;BOOY R,UNIV SYDNEY;UNIV TRIPOLI;CHILDRENS HOSP WESTMEAD;KING ABDULAZIZ UNIV;EXECUT ADM RES AND INNOVAT;CHILDRENS HOSP WESTMEAD;UNIV SYDNEY;UNIV SYDNEY;FLINDERS UNIV S AUSTRALIA,AUSTRALIA
bibliometrix,10.1016/j.vaccine.2019.05.023,"SCOPE AND MAGNITUDE OF PRIVATE SECTOR FINANCING AND PROVISION OF IMMUNIZATION IN BENIN, MALAWI AND GEORGIA",2019,VACCINE,LEVIN A;MUNTHALI S;VODUNGBO V;RUKHADZE N;MAITRA K;ASHAGARI T;BRENZEL L,UNIV MALAWI;ABT ASSOCIATES INC,USA
bibliometrix,10.1016/j.vaccine.2019.05.017,VACCINE-DERIVED VARICELLA ZOSTER INFECTION IN A KIDNEY TRANSPLANT RECIPIENT AFTER ZOSTER VACCINE LIVE ADMINISTRATION,2019,VACCINE,ORTIZ-BRIZUELA E;LEAL-VEGA F;CUELLAR-RODRIGUEZ J;BOBADILLA-DEL-VALLE M;PONCE-DE-LEON A,INST NACL CIENCIAS MED AND NUTR SALVADOR ZUBIRAN;INST NACL CIENCIAS MED AND NUTR SALVADOR ZUBIRAN,MEXICO
bibliometrix,10.1016/j.vaccine.2019.05.012,COMPLEMENTARY USE OF MASS SPECTROMETRY AND CRYO-ELECTRON MICROSCOPY TO ASSESS THE MATURITY OF LIVE ATTENUATED DENGUE VACCINE VIRUSES,2019,VACCINE,TRAUCHESSEC M;LAMBERT O;BONNAFOUS P;BERARD Y;BARRIERE F;HUILLET C;MARCO S;SIROHI D;HEDRICK V;KUHN R;GUY B;RONZON F;MANIN C,ANALYT SCI DEPT;BORDEAUX UNIV;PURDUE UNIV;PURDUE UNIV;BORDEAUX UNIV;BORDEAUX UNIV,FRANCE
bibliometrix,10.1016/j.vaccine.2019.05.006,COST-EFFECTIVENESS OF RECOMBINANT ZOSTER VACCINE (RZV) AND VARICELLA VACCINE LIVE (VVL) AGAINST HERPES ZOSTER AND POST-HERPETIC NEURALGIA AMONG ADULTS AGED 65 AND OVER IN JAPAN,2019,VACCINE,HOSHI SL;SEPOSO X;SHONO A;OKUBO I;KONDO M,UNIV TSUKUBA;KYOTO UNIV;MEIJI PHARMACEUT UNIV;YOKOHAMA CITY INST PUBL HLTH,JAPAN
bibliometrix,10.1016/j.vaccine.2019.04.076,ASSESSMENT OF THE EFFICACY OF AN ATTENUATED LIVE MARKER CLASSICAL SWINE FEVER VACCINE (FLC-LOM-BERNS) IN PREGNANT SOWS,2019,VACCINE,LIM SI;CHOE S;KIM KS;JEOUNG HY;CHA RM;PARK GS;SHIN J;PARK GN;CHO IS;SONG JY;HYUN BH;PARK BK;AN DJ,SEOUL UNIV,KOREA
bibliometrix,10.1016/j.vaccine.2019.04.046,IMMUNOGENICITY AND SAFETY OF A NEW LIVE ATTENUATED HERPES ZOSTER VACCINE (NBP608) COMPARED TO ZOSTAVAX (R) IN HEALTHY ADULTS AGED 50 YEARS AND OLDER,2019,VACCINE,CHOI WS;CHOI JH;JUNG DS;CHOI HJ;KIM YS;LEE J;JANG HC;SHIN EC;PARK JS;KIM H;CHEONG AHJ,KOREA UNIV;CATHOLIC UNIV KOREA;DONG A UNIV HOSP;EWHA WOMANS UNIV;CHUNGNAM NATL UNIV;HALLYM UNIV;CHONNAM NATL UNIV;GRAD SCH MED SCI AND ENGN;LIFE SCI RES INST,KOREA
bibliometrix,10.1016/j.vaccine.2019.03.069,EFFECTIVENESS OF LANZHOU LAMB ROTAVIRUS VACCINE IN PREVENTING GASTROENTERITIS AMONG CHILDREN YOUNGER THAN 5 YEARS OF AGE,2019,VACCINE,LI J;ZHANG Y;YANG Y;LIANG ZC;TIAN Y;LIU BW;GAO ZY;JIA L;CHEN LJ;WANG QY,BEIJING CTR DIS PREVENT AND CONTROL;RES CTR PREVENT MED BEIJING,CHINA
bibliometrix,10.1016/j.vaccine.2018.08.009,"EFFICACY OF QUADRIVALENT HUMAN PAPILLOMAVIRUS VACCINE AGAINST PERSISTENT INFECTION AND GENITAL DISEASE IN CHINESE WOMEN: A RANDOMIZED, PLACEBO-CONTROLLED TRIAL WITH 78-MONTH FOLLOW-UP",2019,VACCINE,WEI LH;XIE X;LIU JH;ZHAO Y;CHEN W;ZHAO C;WANG SM;LIAO XY;SHOU Q;QIU YZ;QIAO YL;SAAH AJ,PEKING UNIV;ZHEJIANG UNIV;SUN YAT SEN UNIV;CHINESE ACAD MED SCI;PEKING UNION MED COLL,USA
bibliometrix,10.1016/j.vaccine.2019.05.015,VACCINES AND THE REGULATORY ARM OF THE IMMUNE SYSTEM. AN OVERVIEW FROM THE TRYPANOSOMA CRUZI INFECTION MODEL,2019,VACCINE,CABRERA G;MARCIPAR I,UNIV NACL LITORAL;UNIV NACL LITORAL,ARGENTINA
bibliometrix,10.1016/j.vaccine.2019.05.038,DEVELOPMENT OF ADJUVANT NANOCARRIER SYSTEMS FOR SEASONAL INFLUENZA A (H3N2) VACCINE BASED ON ASTRAGALOSIDE VII AND GUM TRAGACANTH (APS),2019,VACCINE,YAKUBOGULLARI N;GENC R;COVEN F;NALBANTSOY A;BEDIR E,IZMIR INST TECHNOL;MERSIN UNIV;BORNOVA VET CONTROL AND RES INST;EGE UNIV,TURKEY
bibliometrix,10.1016/j.vaccine.2019.05.046,SUPPORTING NATIONAL IMMUNIZATION TECHNICAL ADVISORY GROUPS (NITAGS) IN RESOURCE-CONSTRAINED SETTINGS. NEW STRATEGIES AND LESSONS LEARNED FROM THE TASK FORCE FOR GLOBAL HEALTH'S PARTNERSHIP FOR INFLUENZA VACCINE INTRODUCTION,2019,VACCINE,BA-NGUZ A;SHAH A;BRESEE JS;LAFOND KE;CAVALLARO K;SHEFER A;DONADEL M;SEWARD JF,CTR DIS CONTROL AND PREVENT,USA
bibliometrix,10.1016/j.vaccine.2019.05.045,INCREASING ANTEPARTUM TDAP VACCINE ADMINISTRATION: A QUALITY IMPROVEMENT INITIATIVE,2019,VACCINE,JINA A;WANG TL;SEYFERTH ER;COHEN A;BERNSTEIN HH,COHEN CHILDRENS MED CTR;HARVARD TH CHAN SCH PUBL HLTH;DONALD AND BARBARA ZUCKER SCH MED HOFSTRA NORTHWELL,USA
bibliometrix,10.1016/j.vaccine.2019.05.043,NANOENCAPSULATED RETINOIC ACID AS A SAFE TOLEROGENIC ADJUVANT FOR INTRANASAL VACCINATION AGAINST CUTANEOUS LEISHMANIASIS,2019,VACCINE,BEZERRA IPS;COSTA-SOUZA BLS;CARNEIRO G;FERREIRA LAM;GUEDES HLD;ROSSI-BERGMANN B,UNIV FED RIO DE JANEIRO;UNIV FED VALES JEQUITINHONHA AND MUCURI;UNIV FED MINAS GERAIS,BRAZIL
bibliometrix,10.1016/j.vaccine.2019.05.044,"EFFECTIVENESS OF ORAL CHOLERA VACCINE IN PREVENTING CHOLERA AMONG FISHERMEN IN LAKE CHILWA, MALAWI: A CASE-CONTROL STUDY",2019,VACCINE,GRANDESSO F;KASAMBARA W;PAGE AL;DEBES AK;M'BANG'OMBE M;PALOMARES A;LECHEVALIER P;PEZZOLI L;ALLEY I;SALUMU L;MSYAMBOZA K;SACK D;COHUET S;LUQUERO FJ,EPICENTRE;JOHNS HOPKINS BLOOMBERG SCH PUBL HLTH;MED SANS FRONTIERES,FRANCE
bibliometrix,10.1016/j.vaccine.2019.05.036,NATURAL IMMUNITY AGAINST HAEMOPHILUS INFLUENZAE TYPE A AND B-CELL SUBPOPULATIONS IN ADULT PATIENTS WITH SEVERE CHRONIC KIDNEY DISEASE,2019,VACCINE,GAULTIER GN;MCCREADY W;ULANOVA M,LAKEHEAD UNIV;NORTHERN ONTARIO SCH MED,CANADA
bibliometrix,10.1016/j.vaccine.2019.05.037,ALTERED PROPORTIONS OF CIRCULATING CXCR5+HELPER T CELLS DO NOT DAMPEN INFLUENZA VACCINE RESPONSES IN CHILDREN WITH RHEUMATIC DISEASE,2019,VACCINE,LAESTADIUS A;INGELMAN-SUNDBERG HM;MYRBERG IH;VERME A;SUNDBERG E;SCHWEIGER B;SAGHAFIAN-HEDENGREN S;NILSSON A,KAROLINSKA INST;KAROLINSKA INST;ASTRID LINDGREN CHILDRENS HOSP;ROBERT KOCH INST;STOCKHOLM UNIV,SWEDEN
bibliometrix,10.1016/j.vaccine.2019.05.029,"""THIS IS A PAKHTUN DISEASE"": PAKHTUN HEALTH JOURNALISTS' PERCEPTIONS OF THE BARRIERS AND FACILITATORS TO POLIO VACCINE ACCEPTANCE AMONG THE HIGH-RISK PAKHTUN COMMUNITY IN PAKISTAN",2019,VACCINE,SHAH SFA;GINOSSAR T;WEISS D,JACKSONVILLE STATE UNIV;UNIV NEW MEXICO,USA
bibliometrix,10.1016/j.vaccine.2019.05.028,ECONOMIC VALUE OF A THERAPEUTIC CHAGAS VACCINE FOR INDETERMINATE AND CHAGASIC CARDIOMYOPATHY PATIENTS,2019,VACCINE,BARTSCH SM;BOTTAZZI ME;ASTI L;STRYCH U;MEYMANDI S;FALCON-LEZAMA JA;RANDALL S;HOTEZ PJ;LEE BY,JOHNS HOPKINS BLOOMBERG SCH PUBL HLTH;JOHNS HOPKINS BLOOMBERG SCH PUBL HLTH;BAYLOR COLL MED;BAYLOR COLL MED;BAYLOR COLL MED;OLIVE VIEW UCLA MED CTR;CARLOS SLIM FDN,USA
bibliometrix,10.1016/j.vaccine.2019.05.033,"EFFECTIVENESS OF THE 10-VALENT PNEUMOCOCCAL CONJUGATE VACCINE AMONG GIRLS, BOYS, PRETERM AND LOW-BIRTH-WEIGHT INFANTS - RESULTS FROM A RANDOMIZED, DOUBLE-BLIND VACCINE TRIAL",2019,VACCINE,NIEMINEN H;RINTA-KOKKO H;JOKINEN J;PUUMALAINEN T;MOREIRA M;BORYS D;SCHUERMAN L;PALMU AA,NATL INST HLTH AND WELF;NATL INST HLTH AND WELF;NATL INST HLTH AND WELF,FINLAND
bibliometrix,10.1016/j.vaccine.2019.05.013,SAFETY AND IMMUNOGENICITY OF A REPLICATION-DEFICIENT H5N1 INFLUENZA VIRUS VACCINE LACKING NS1,2019,VACCINE,NICOLODI C;GROISS F;KISELEV O;WOLSCHEK M;SEIPELT J;MUSTER T,AVIR GREEN HILLS BIOTECHNOL;RES INST INFLUENZA;FT COLLINS,AUSTRIA
bibliometrix,10.1016/j.vaccine.2019.04.088,"IS THERE ANY HARM IN ADMINISTERING EXTRA-DOSES OF VACCINE TO A PERSON? EXCESS DOSES OF VACCINE REPORTED TO THE VACCINE ADVERSE EVENT REPORTING SYSTEM (VAERS), 2007-2017",2019,VACCINE,MORO PL;ARANA J;MARQUEZ PL;NG C;BARASH F;HIBBS BF;CANO M,CTR DIS CONTROL AND PREVENT,USA
bibliometrix,10.1016/j.vaccine.2019.03.016,THE INFLUENCE OF NEONATAL BACILLE CALMETTE-GUERIN (BCG) IMMUNISATION ON HETEROLOGOUS VACCINE RESPONSES IN INFANTS,2019,VACCINE,ZIMMERMANN P;DONATH S;PERRETT KP;MESSINA NL;RITZ N;NETEA MG;FLANAGAN KL;VAN DER KLIS FRM;CURTIS N;ABRUZZO V;ALLEN K;CASALAZ D;FREYNE B;GARDINER K;GERMANO S;MORRISON C;PONSONBY AL;ROBINS-BROWNE R;SHANN F;VUILLERMIN P,UNIV MELBOURNE;MURDOCH CHILDRENS RES INST;ROYAL CHILDRENS HOSP MELBOURNE;UNIV FRIBOURG;UNIV FRIBOURG;MURDOCH CHILDRENS RES INST;MURDOCH CHILDRENS RES INST;ROYAL CHILDRENS HOSP;ROYAL CHILDRENS HOSP;UNIV MELBOURNE;UNIV BASEL;RADBOUD UNIV NIJMEGEN;RADBOUD UNIV NIJMEGEN;UNIV TASMANIA;MONASH UNIV;NATL INST PUBL HLTH AND ENVIRONM;MURDOCH CHILDRENS RES INST,AUSTRALIA
bibliometrix,10.1016/j.vaccine.2018.06.038,DEVELOPMENT AND VALIDATION OF A MONOCYTE ACTIVATION TEST FOR THE CONTROL/SAFETY TESTING OF AN OMV-BASED MENINGOCOCCAL B VACCINE,2019,VACCINE,VIPOND C;SUTHERLAND J;NORDGREN K;KEMP G;HEATH A;CARE R;STUDHOLME L,NATL INST BIOL STAND AND CONTROLS;NATL INST BIOL STAND AND CONTROLS;NATL INST BIOL STAND AND CONTROLS,UNITED KINGDOM
bibliometrix,10.1016/j.vaccine.2018.10.082,MONOCYTE-ACTIVATION TEST TO RELIABLY MEASURE THE PYROGENIC CONTENT OF A VACCINE: AN IN VITRO PYROGEN TEST TO OVERCOME IN VIVO LIMITATIONS,2019,VACCINE,VALENTINI S;SANTORO G;BAFFETTA F;FRANCESCHI S;PALUDI M;BRANDINI E;GHERARDINI L;SERRUTO D;CAPECCHI B,UNIV CALABRIA;UNIV CALABRIA,ITALY
bibliometrix,10.1016/j.vaccine.2018.05.073,EVALUATION OF THE MONOCYTE ACTIVATION TEST FOR THE SAFETY TESTING OF MENINGOCOCCAL B VACCINE BEXSERO: A COLLABORATIVE STUDY,2019,VACCINE,STUDHOLME L;SUTHERLAND J;DESAI T;HOCKLEY J;CARE R;NORDGREN IK;VIPOND C,NATL INST BIOL STAND AND CONTROLS,UNITED KINGDOM
bibliometrix,10.1016/j.vaccine.2019.05.068,ANTIBODY RESPONSES TO CRUCIAL FUNCTIONAL EPITOPES AS A NOVEL APPROACH TO ASSESS IMMUNOGENICITY OF VACCINE ADJUVANTS,2019,VACCINE,AWASTHI S;HOOK LM;SWAMINATHAN G;CAIRNS TM;BROOKS B;SMITH JS;DITTO NT;GINDY ME;BETT AJ;ESPESETH AS;COHEN GH;FRIEDMAN HM,UNIV PENN;UNIV PENN,USA
bibliometrix,10.1016/j.vaccine.2019.05.063,HEALTHCARE COSTS ASSOCIATED WITH VARICELLA AND HERPES ZOSTER IN NORWAY,2019,VACCINE,HAUGNES H;FLEM E;WISLOFF T,NORWEGIAN INST PUBL HLTH;UNIV OSLO,NORWAY
bibliometrix,10.1016/j.vaccine.2019.05.082,EVALUATION OF IN OVO VACCINATION OF DNA VACCINES FOR CAMPYLOBACTER CONTROL IN BROILER CHICKENS,2019,VACCINE,LIU X;ADAMS LJ;ZENG XM;LIN J,UNIV TENNESSEE,USA
bibliometrix,10.1016/j.vaccine.2019.05.059,"SAFETY, TOXICITY AND IMMUNOGENICITY OF A MALARIA VACCINE BASED ON THE CIRCUMSPOROZOITE PROTEIN (FMP013) WITH THE ADJUVANT ARMY LIPOSOME FORMULATION CONTAINING QS21 (ALFQ)",2019,VACCINE,CAWLFIELD A;GENITO CJ;BECK Z;BERGMANN-LEITNER ES;BITZER AA;SOTO K;ZOU XY;HADIWIDJOJO SH;GERBASI RV;MULLINS AB;NOE A;WATERS NC;ALVING CR;MATYAS GR;DUTTA S,WALTER REED ARMY INST RES;WALTER REED ARMY INST RES;WALTER REED ARMY INST RES;HENRY M JACKSON FDN ADV MIL MED;WALTER REED ARMY INST RES;NAVAL MED RES CTR;LEIDOS LIFE SCI;WALTER REED ARMY INST RES,USA
bibliometrix,10.1016/j.vaccine.2019.05.058,"EVALUATION OF THE ADEQUACY OF MEASLES LABORATORY DIAGNOSTIC TESTS IN THE ERA OF ACCELERATING MEASLES ELIMINATION IN BEIJING, CHINA",2019,VACCINE,MA R;LU L;SUO LD;ZHANGZHU JZ;CHEN M;PANG XH,BEIJING CTR DIS CONTROL AND PREVENT,CHINA
bibliometrix,10.1016/j.vaccine.2019.05.055,TRANSCUTANEOUS IMMUNIZATION OF RECOMBINANT STAPHYLOCOCCAL ENTEROTOXIN B PROTEIN USING A DISSOLVING MICRONEEDLE PROVIDES POTENT PROTECTION AGAINST LETHAL ENTEROTOXIN CHALLENGE,2019,VACCINE,LIU SQ;ZHANG SH;DUAN YQ;NIU Y;GU HJ;ZHAO ZP;ZHANG SG;YANG Y;WANG XL;GAO YH;YANG PH,CHINESE PIA GEN HOSP;INNER MONGOLIA MED UNIV;TECH INST PHYS AND CHEM;BEIJING INST MICROBIOL AND EPIDEMIOL,CHINA
bibliometrix,10.1016/j.vaccine.2019.05.057,"IMMUNOGENICITY AND SAFETY OF A NOVEL RECOMBINANT PROTECTIVE ANTIGEN ANTHRAX VACCINE (GC1109), A RANDOMIZED, SINGLE-BLIND, PLACEBO CONTROLLED PHASE II CLINICAL STUDY",2019,VACCINE,KANG CK;KIM NH;KIM CJ;RHIE GE;JO SK;AHN M;KANG J;CHOE PG;PARK WB;KIM NJ;OH MD,SEOUL NATL UNIV;SEOUL NATL UNIV HOSP;KOREA CTR DIS CONTROL AND PREVENT;GC PHARMA CENT RES CTR,KOREA
bibliometrix,10.1016/j.vaccine.2019.05.053,A SIMPLE AND RAPID ASSAY TO EVALUATE PURITY OF FOOT-AND-MOUTH DISEASE VACCINE BEFORE ANIMAL EXPERIMENTATION,2019,VACCINE,KIM H;KIM AY;KIM JS;LEE JM;LEE HY;CHEONG KM;KIM B;PARK CK;KO YJ,KYUNGPOOK NATL UNIV;KYUNGPOOK NATL UNIV,KOREA
bibliometrix,10.1016/j.vaccine.2019.05.054,"INTEGRATION OF NEEDLE-FREE JET INJECTION WITH ADVANCED ELECTROPORATION DELIVERY ENHANCES THE MAGNITUDE, KINETICS, AND PERSISTENCE OF ENGINEERED DNA VACCINE INDUCED IMMUNE RESPONSES",2019,VACCINE,JIANG JJ;RAMOS SJ;BANGALORE P;FISHER P;GERMAR K;LEE BK;WILLIAMSON D;KEMME A;SCHADE E;MCCOY J;MUTHUMANI K;WEINER DB;HUMEAU LM;BRODERICK KE,WISTAR INST ANAT AND BIOL,USA
bibliometrix,10.1016/j.vaccine.2019.05.052,"EVOLUTION OF SEROTYPES IN BACTEREMIC PNEUMOCOCCAL ADULT PNEUMONIA IN THE PERIOD 2001-2014, AFTER INTRODUCTION OF THE PNEUMOCOCCAL CONJUGATE VACCINE IN BIZKAIA (SPAIN)",2019,VACCINE,ESPANA PP;URANGA A;RUIZ LA;QUINTANA JM;BILBAO A;ARAMBURU A;SERRANO L;AYARZA R;MARTINEZ AP;ZALACAIN R,GALDAKAO USANSOLO HOSP;CRUCES UNIV HOSP;GALDAKAO USANSOLO HOSP;BASURTO HOSP;GALDAKAO USANSOLO HOSP,SPAIN
bibliometrix,10.1016/j.vaccine.2019.05.051,COMPARISON OF A FRAILTY SHORT INTERVIEW TO A VALIDATED FRAILTY INDEX IN ADULTS HOSPITALIZED FOR ACUTE RESPIRATORY ILLNESS,2019,VACCINE,PETRIE JG;MARTIN ET;ZHU YW;WYATT DG;KANICLIDES A;FERDINANDS JM;MONTO AS;TRABUE C;TALBOT HK,UNIV MICHIGAN;VANDERBILT UNIV;VANDERBILT UNIV;CTR DIS CONTROL AND PREVENT;UNIV TENNESSEE;VANDERBILT UNIV,USA
bibliometrix,10.1016/j.vaccine.2019.05.041,SURVEILLANCE FOR GUILLAIN-BARRE SYNDROME AFTER INFLUENZA VACCINATION AMONG US MEDICARE BENEFICIARIES DURING THE 2017-2018 SEASON,2019,VACCINE,PEREZ-VILAR S;WERNECKE M;ARYA D;LO AC;LUFKIN B;HU M;CHU S;MACURDY TE;KELMAN J;FORSHEE RA,CTR BIOL EVALUAT AND RES;CTR MEDICARE AND MEDICAID SERV;STANFORD UNIV;STANFORD UNIV,USA
bibliometrix,10.1016/j.vaccine.2019.05.050,O-ACETYLATION OF TYPHOID CAPSULAR POLYSACCHARIDE CONFERS POLYSACCHARIDE RIGIDITY AND IMMUNODOMINANCE BY MASKING ADDITIONAL EPITOPES,2019,VACCINE,HITRI K;KUTTEL MM;DE BENEDETTO G;LOCKYER K;GAO F;HANSAL P;RUDD TR;BEAMISH E;RIJPKEMA S;RAVENSCROFT N;BOLGIANO B,UNIV CAPE TOWN;LAB MOL STRUCT ANALYT AND BIOL SCI;UNIV CAPE TOWN,UNITED KINGDOM
bibliometrix,10.1016/j.vaccine.2019.05.049,SEROPREVALENCE AND DURABILITY OF RUBELLA VIRUS ANTIBODIES IN A HIGHLY IMMUNIZED POPULATION,2019,VACCINE,CROOKE SN;HARALAMBIEVA LH;GRILL DE;OVSYANNIKOVA IG;KENNEDY RB;POLAND GA,VACCINE RES GRP;MAYO CLIN,USA
bibliometrix,10.1016/j.vaccine.2019.05.047,MODELING HPV VACCINATION SCALE-UP AMONG URBAN YOUNG MEN WHO HAVE SEX WITH MEN IN THE CONTEXT OF HIV,2019,VACCINE,GOLDSTEIN ND;LEVASSEUR MT;TRAN NK;PURTLE J;WELLES SL;EPPES SC,DREXEL UNIV;DREXEL UNIV,USA
bibliometrix,10.1016/j.vaccine.2019.05.040,DECIPHERING THE DOMAIN SPECIFICITY OF C. DIFFICILE TOXIN NEUTRALIZING ANTIBODIES,2019,VACCINE,COLE LE;LI L;JETLEY U;ZHANG JR;PACHECO K;MA FQ;ZHANG JX;MUNDLE S;YAN YH;BARONE L;ROGERS C;BELTRAMINELLI N;QUEMENEUR L;KLEANTHOUS H;ANDERSON SF;ANOSOVA NG,RES NORTH AMER;RES;HARVARD VANGUARD MED ASSOCIATES;MAINE MED CTR;GERLAND PLAZA TECHSUD;RES EUROPE,USA
bibliometrix,10.1016/j.vaccine.2019.05.026,GLUCOPYRANOSYL LIPID ADJUVANT ENHANCES IMMUNE RESPONSE TO EBOLA VIRUS-LIKE PARTICLE VACCINE IN MICE,2019,VACCINE,SUNAY MME;MARTINS KAO;STEFFENS JT;GREGORY M;VANTONGEREN SA;VAN HOEVEN N;GAMES PG;BAVARI S,MED RES INST INFECT DIS;INFECT DIS RES INST,USA
bibliometrix,10.1016/j.vaccine.2019.05.016,A DESCRIPTIVE ANALYSIS OF TRANSGENDER PARTICIPANTS IN PHASE 1-2A TRIALS OF THE HIV VACCINE TRIALS NETWORK (HVTN) IN THE UNITED STATES AND PERU,2019,VACCINE,ANDRASIK M;GROVE D;BRODER G;SCOTT H;ALLEN M;KARUNA S,STAT CTR HIV AIDS RES AND PREVENT,USA
